account_id,account_name,account_type,industry,geography,country,region,company_size,employee_band,revenue_band,buyer_persona_primary,buyer_persona_secondary,account_tier,current_customer_flag,strategic_account_flag,digital_maturity_score,data_intensity_score,propensity_score,sales_coverage_flag,owner_type
A0758,Nova Technologies 758,Customer,Healthcare,North America,United States,US West,Strategic,10000+,$5B+,CFO,Strategy,Tier 1,Yes,Yes,79,52,64,Covered,Farmer
A0759,Apex Insights 759,Customer,Manufacturing,Middle East,United Arab Emirates,UAE,Enterprise,5000-9999,$1B-$5B,Strategy,Product,Tier 2,Yes,No,54,66,55,Uncovered,No Owner
A0760,Trinity Group 760,Customer,Financial Services,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,CFO,Product,Tier 2,Yes,No,70,70,62,Covered,Farmer
A0761,Frontier Ventures 761,Prospect,Technology,Europe,United Kingdom,UKI,Enterprise,5000-9999,$1B-$5B,CFO,Strategy,Tier 2,No,No,99,76,77,Uncovered,No Owner
A0762,Vertex Enterprises 762,Prospect,Financial Services,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,No,No,70,99,82,Uncovered,No Owner
A0763,Vertex Enterprises 763,Customer,Technology,Middle East,Qatar,GCC,Enterprise,5000-9999,$1B-$5B,CFO,CRO,Tier 2,Yes,No,66,75,52,Covered,Farmer
A0764,Frontier Enterprises 764,Prospect,Financial Services,Europe,Sweden,Nordics,Enterprise,5000-9999,$1B-$5B,CRO,Product,Tier 2,No,No,67,65,56,Covered,Hunter
A0765,Evergreen Group 765,Prospect,Technology,APAC,Singapore,Singapore,Mid-Market,1000-4999,$250M-$1B,Strategy,CRO,Tier 3,No,No,84,93,57,Covered,Hunter
A0766,Vertex Digital 766,Prospect,Financial Services,APAC,Australia,Australia,Mid-Market,1000-4999,$250M-$1B,CFO,CRO,Tier 3,No,No,69,97,76,Covered,Hunter
A0767,Crescent Technologies 767,Prospect,Technology,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,No,No,81,94,76,Covered,Hunter
A0768,Sterling Digital 768,Prospect,Healthcare,APAC,Australia,Australia,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,No,No,81,90,98,Uncovered,No Owner
A0769,Catalyst Analytics 769,Customer,Technology,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,Strategy,CRO,Tier 2,Yes,No,65,96,66,Covered,Farmer
A0770,Crescent Capital 770,Prospect,Technology,Europe,Sweden,Nordics,Enterprise,5000-9999,$1B-$5B,CRO,Strategy,Tier 2,No,Yes,81,79,69,Uncovered,No Owner
A0771,Quantum Labs 771,Prospect,Healthcare,Europe,Sweden,Nordics,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,No,No,67,79,79,Uncovered,No Owner
A0772,Horizon Global 772,Customer,Manufacturing,Middle East,United Arab Emirates,UAE,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,Yes,No,78,62,72,Covered,Farmer
A0773,Frontier Group 773,Prospect,Financial Services,Middle East,Qatar,GCC,Enterprise,5000-9999,$1B-$5B,CFO,Strategy,Tier 2,No,No,82,65,60,Uncovered,No Owner
A0774,Meridian Capital 774,Customer,Financial Services,Europe,France,France,Enterprise,5000-9999,$1B-$5B,Strategy,Product,Tier 2,Yes,No,63,99,83,Covered,Farmer
A0775,Summit Digital 775,Prospect,Manufacturing,Europe,Germany,DACH,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,No,No,53,50,55,Covered,Hunter
A0776,Meridian Global 776,Prospect,Financial Services,APAC,India,India,Mid-Market,1000-4999,$250M-$1B,CFO,Product,Tier 3,No,No,91,99,85,Uncovered,No Owner
A0777,Pioneer Insights 777,Prospect,Financial Services,Europe,United Kingdom,UKI,Mid-Market,1000-4999,$250M-$1B,CFO,Product,Tier 3,No,No,78,64,88,Uncovered,No Owner
A0778,Catalyst Analytics 778,Customer,Technology,Europe,France,France,Enterprise,5000-9999,$1B-$5B,CRO,Product,Tier 2,Yes,No,92,71,72,Uncovered,No Owner
A0779,Pioneer Ventures 779,Customer,Financial Services,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,CFO,CRO,Tier 3,Yes,No,71,92,72,Covered,Farmer
A0780,Northstar Networks 780,Prospect,Manufacturing,Middle East,United Arab Emirates,UAE,Mid-Market,1000-4999,$250M-$1B,CRO,CFO,Tier 3,No,No,52,67,63,Uncovered,No Owner
A0781,BluePeak Advisory 781,Customer,Technology,Middle East,Saudi Arabia,Saudi Arabia,Mid-Market,1000-4999,$250M-$1B,CRO,Product,Tier 3,Yes,No,69,86,80,Covered,Farmer
A0782,Summit Insights 782,Customer,Healthcare,Middle East,Qatar,GCC,Enterprise,5000-9999,$1B-$5B,CRO,Strategy,Tier 2,Yes,No,64,80,86,Covered,Farmer
A0783,Trinity Capital 783,Prospect,Manufacturing,Europe,United Kingdom,UKI,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,No,No,37,94,59,Covered,Hunter
A0784,Vertex Digital 784,Customer,Financial Services,Europe,Sweden,Nordics,Strategic,10000+,$5B+,Product,CRO,Tier 1,Yes,Yes,76,91,71,Uncovered,No Owner
A0785,BluePeak Group 785,Prospect,Manufacturing,APAC,Japan,Japan,Mid-Market,1000-4999,$250M-$1B,CFO,Product,Tier 3,No,No,35,70,54,Covered,Hunter
A0786,Catalyst Solutions 786,Customer,Healthcare,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,Yes,No,85,85,68,Covered,Farmer
A0787,Horizon Technologies 787,Prospect,Financial Services,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,CRO,Strategy,Tier 3,No,No,79,95,76,Uncovered,No Owner
A0788,Sterling Data 788,Prospect,Financial Services,APAC,Australia,Australia,Strategic,10000+,$5B+,Product,CFO,Tier 1,No,Yes,87,91,90,Uncovered,No Owner
A0789,Sterling Analytics 789,Prospect,Healthcare,North America,United States,US West,Mid-Market,1000-4999,$250M-$1B,CFO,Strategy,Tier 3,No,No,35,79,67,Covered,Hunter
A0790,Quantum Enterprises 790,Prospect,Financial Services,Europe,France,France,Strategic,10000+,$5B+,Strategy,Product,Tier 1,No,Yes,60,95,80,Uncovered,No Owner
A0791,Meridian Advisory 791,Customer,Healthcare,Europe,Germany,DACH,Enterprise,5000-9999,$1B-$5B,CFO,Product,Tier 2,Yes,No,72,71,71,Covered,Farmer
A0792,Orion Systems 792,Prospect,Technology,Europe,France,France,Mid-Market,1000-4999,$250M-$1B,CRO,Strategy,Tier 3,No,No,85,59,59,Covered,Hunter
A0793,Quantum Manufacturing 793,Customer,Technology,Middle East,Qatar,GCC,Strategic,10000+,$5B+,CFO,CRO,Tier 1,Yes,Yes,71,94,68,Covered,Farmer
A0794,Clearview Partners 794,Prospect,Financial Services,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,No,No,73,75,70,Uncovered,No Owner
A0795,Summit Holdings 795,Customer,Financial Services,APAC,Singapore,Singapore,Mid-Market,1000-4999,$250M-$1B,Strategy,Product,Tier 3,Yes,No,69,86,69,Uncovered,No Owner
A0796,Trinity Enterprises 796,Prospect,Technology,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,Product,Strategy,Tier 2,No,No,76,90,69,Covered,Hunter
A0797,Trinity Solutions 797,Prospect,Healthcare,APAC,India,India,Enterprise,5000-9999,$1B-$5B,Strategy,Product,Tier 2,No,No,77,64,72,Covered,Hunter
A0798,Orion Industries 798,Customer,Financial Services,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,CRO,Product,Tier 3,Yes,No,61,68,52,Covered,Farmer
A0799,Sterling Technologies 799,Customer,Financial Services,Europe,Sweden,Nordics,Mid-Market,1000-4999,$250M-$1B,Product,CRO,Tier 3,Yes,No,81,85,69,Uncovered,No Owner
A0800,Clearview Digital 800,Prospect,Manufacturing,North America,United States,US West,Strategic,10000+,$5B+,Product,CFO,Tier 1,No,Yes,58,75,43,Covered,Hunter
A0801,Horizon Health 801,Prospect,Financial Services,North America,United States,US West,Strategic,10000+,$5B+,Strategy,CFO,Tier 1,No,Yes,86,97,89,Covered,Hunter
A0802,Vertex Health 802,Prospect,Healthcare,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,No,No,65,87,84,Uncovered,No Owner
A0803,Trinity Holdings 803,Prospect,Manufacturing,Middle East,Qatar,GCC,Enterprise,5000-9999,$1B-$5B,Strategy,CFO,Tier 2,No,No,71,81,80,Covered,Hunter
A0804,Horizon Partners 804,Prospect,Healthcare,APAC,Australia,Australia,Enterprise,5000-9999,$1B-$5B,Product,Strategy,Tier 2,No,No,57,60,45,Covered,Hunter
A0805,Nova Global 805,Customer,Technology,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,Strategy,CFO,Tier 3,Yes,No,62,83,72,Covered,Farmer
A0806,Nexus Capital 806,Prospect,Technology,Europe,Sweden,Nordics,Strategic,10000+,$5B+,CFO,Product,Tier 1,No,Yes,90,78,75,Covered,Hunter
A0807,Catalyst Analytics 807,Prospect,Technology,APAC,Singapore,Singapore,Mid-Market,1000-4999,$250M-$1B,CFO,Strategy,Tier 3,No,No,54,87,79,Uncovered,No Owner
A0808,Atlas Capital 808,Prospect,Healthcare,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,CFO,Strategy,Tier 3,No,No,70,72,50,Covered,Hunter
A0809,Orion Capital 809,Prospect,Manufacturing,North America,United States,US West,Mid-Market,1000-4999,$250M-$1B,Strategy,CRO,Tier 3,No,No,62,59,43,Uncovered,No Owner
A0810,Summit Insights 810,Prospect,Technology,North America,United States,US West,Mid-Market,1000-4999,$250M-$1B,Strategy,CRO,Tier 3,No,No,69,86,68,Uncovered,No Owner
A0811,Meridian Analytics 811,Customer,Technology,North America,United States,US West,Mid-Market,1000-4999,$250M-$1B,Product,CFO,Tier 3,Yes,No,65,98,90,Uncovered,No Owner
A0812,Orion Partners 812,Prospect,Healthcare,Europe,France,France,Mid-Market,1000-4999,$250M-$1B,CRO,Strategy,Tier 3,No,No,55,89,79,Uncovered,No Owner
A0813,Nexus Advisory 813,Prospect,Healthcare,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,No,No,83,61,50,Covered,Hunter
A0814,Pioneer Networks 814,Prospect,Manufacturing,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,Strategy,CFO,Tier 3,No,No,41,74,59,Covered,Hunter
A0815,Orion Partners 815,Prospect,Healthcare,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,Product,CRO,Tier 3,No,No,56,70,71,Uncovered,No Owner
A0816,Nexus Global 816,Customer,Technology,Middle East,Saudi Arabia,Saudi Arabia,Enterprise,5000-9999,$1B-$5B,Strategy,CFO,Tier 2,Yes,No,65,87,71,Uncovered,No Owner
A0817,Frontier Partners 817,Prospect,Technology,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,Strategy,CFO,Tier 3,No,No,74,64,60,Uncovered,No Owner
A0818,Atlas Labs 818,Prospect,Technology,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,No,No,65,68,61,Covered,Hunter
A0819,Orion Enterprises 819,Customer,Manufacturing,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,Strategy,Product,Tier 2,Yes,No,77,68,55,Covered,Farmer
A0820,Quantum Health 820,Prospect,Technology,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,Strategy,CFO,Tier 3,No,No,86,87,78,Uncovered,No Owner
A0821,Sterling Solutions 821,Customer,Manufacturing,Middle East,Qatar,GCC,Mid-Market,1000-4999,$250M-$1B,Strategy,Product,Tier 3,Yes,No,50,57,55,Covered,Farmer
A0822,Orion Labs 822,Customer,Manufacturing,North America,United States,US West,Mid-Market,1000-4999,$250M-$1B,Strategy,CFO,Tier 3,Yes,No,42,60,41,Uncovered,No Owner
A0823,Vertex Health 823,Prospect,Healthcare,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,CRO,Product,Tier 2,No,No,75,79,76,Uncovered,No Owner
A0824,Trinity Analytics 824,Customer,Financial Services,North America,United States,US West,Strategic,10000+,$5B+,CFO,Product,Tier 1,Yes,Yes,82,80,81,Uncovered,No Owner
A0825,BluePeak Technologies 825,Prospect,Healthcare,Europe,United Kingdom,UKI,Mid-Market,1000-4999,$250M-$1B,Strategy,CFO,Tier 3,No,No,62,70,68,Uncovered,No Owner
A0826,Summit Industries 826,Customer,Financial Services,North America,United States,US West,Mid-Market,1000-4999,$250M-$1B,CRO,Product,Tier 3,Yes,No,82,88,80,Covered,Farmer
A0827,Orion Advisory 827,Prospect,Manufacturing,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,No,No,88,65,94,Uncovered,No Owner
A0828,Nova Ventures 828,Customer,Manufacturing,APAC,India,India,Enterprise,5000-9999,$1B-$5B,Strategy,CFO,Tier 2,Yes,No,51,70,71,Covered,Farmer
A0829,Orion Insights 829,Prospect,Healthcare,Europe,France,France,Mid-Market,1000-4999,$250M-$1B,Product,Strategy,Tier 3,No,No,81,89,75,Covered,Hunter
A0830,Northstar Enterprises 830,Prospect,Financial Services,Europe,France,France,Enterprise,5000-9999,$1B-$5B,Product,CRO,Tier 2,No,No,88,81,93,Covered,Hunter
A0831,Catalyst Data 831,Prospect,Manufacturing,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,CRO,Product,Tier 3,No,Yes,92,71,70,Uncovered,No Owner
A0832,Pioneer Labs 832,Customer,Financial Services,North America,United States,US West,Mid-Market,1000-4999,$250M-$1B,CFO,CRO,Tier 3,Yes,No,79,98,72,Covered,Farmer
A0833,Meridian Solutions 833,Prospect,Healthcare,APAC,India,India,Strategic,10000+,$5B+,Product,CFO,Tier 1,No,Yes,75,81,86,Uncovered,No Owner
A0834,Quantum Industries 834,Customer,Manufacturing,APAC,Australia,Australia,Mid-Market,1000-4999,$250M-$1B,Product,CFO,Tier 3,Yes,No,52,59,53,Uncovered,No Owner
A0835,Orion Systems 835,Prospect,Healthcare,APAC,Australia,Australia,Enterprise,5000-9999,$1B-$5B,CFO,Strategy,Tier 2,No,No,72,69,70,Covered,Hunter
A0836,Clearview Partners 836,Customer,Technology,Europe,Germany,DACH,Strategic,10000+,$5B+,CFO,CRO,Tier 1,Yes,Yes,68,83,69,Covered,Farmer
A0837,Nova Enterprises 837,Prospect,Manufacturing,APAC,Singapore,Singapore,Enterprise,5000-9999,$1B-$5B,Strategy,CRO,Tier 2,No,No,62,55,66,Covered,Hunter
A0838,Catalyst Technologies 838,Customer,Healthcare,Middle East,Saudi Arabia,Saudi Arabia,Enterprise,5000-9999,$1B-$5B,CFO,CRO,Tier 2,Yes,No,62,89,80,Covered,Farmer
A0839,Meridian Partners 839,Prospect,Financial Services,APAC,Singapore,Singapore,Enterprise,5000-9999,$1B-$5B,CFO,Product,Tier 2,No,No,75,92,73,Uncovered,No Owner
A0840,Meridian Advisory 840,Prospect,Manufacturing,Europe,Germany,DACH,Mid-Market,1000-4999,$250M-$1B,CFO,Strategy,Tier 3,No,No,76,58,66,Uncovered,No Owner
A0841,Clearview Health 841,Customer,Healthcare,Europe,Germany,DACH,Mid-Market,1000-4999,$250M-$1B,Strategy,Product,Tier 3,Yes,No,65,79,81,Covered,Farmer
A0842,Northstar Ventures 842,Customer,Financial Services,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,CFO,Strategy,Tier 3,Yes,Yes,77,74,81,Uncovered,No Owner
A0843,Frontier Labs 843,Prospect,Technology,North America,United States,US West,Mid-Market,1000-4999,$250M-$1B,Product,CRO,Tier 3,No,No,85,77,69,Uncovered,No Owner
A0844,Clearview Capital 844,Prospect,Manufacturing,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,CRO,CFO,Tier 3,No,No,62,76,66,Covered,Hunter
A0845,Orion Digital 845,Prospect,Technology,Europe,France,France,Strategic,10000+,$5B+,Product,CRO,Tier 1,No,Yes,69,79,56,Covered,Hunter
A0846,Pioneer Enterprises 846,Customer,Manufacturing,Europe,Sweden,Nordics,Enterprise,5000-9999,$1B-$5B,Product,CRO,Tier 2,Yes,No,75,51,73,Covered,Farmer
A0847,Frontier Industries 847,Prospect,Technology,Middle East,United Arab Emirates,UAE,Mid-Market,1000-4999,$250M-$1B,Strategy,CRO,Tier 3,No,No,63,90,74,Covered,Hunter
A0848,Frontier Analytics 848,Customer,Manufacturing,Middle East,United Arab Emirates,UAE,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,Yes,No,68,52,42,Covered,Farmer
A0849,Nova Health 849,Customer,Technology,Europe,Germany,DACH,Enterprise,5000-9999,$1B-$5B,CRO,Product,Tier 2,Yes,No,81,92,60,Covered,Farmer
A0850,Atlas Enterprises 850,Customer,Technology,APAC,India,India,Mid-Market,1000-4999,$250M-$1B,CFO,CRO,Tier 3,Yes,No,82,88,72,Covered,Farmer
A0851,Evergreen Solutions 851,Prospect,Technology,Middle East,Saudi Arabia,Saudi Arabia,Mid-Market,1000-4999,$250M-$1B,Strategy,Product,Tier 3,No,No,84,70,71,Covered,Hunter
A0852,Nexus Holdings 852,Prospect,Manufacturing,North America,United States,US West,Strategic,10000+,$5B+,Product,CFO,Tier 1,No,Yes,52,54,45,Covered,Hunter
A0853,Atlas Advisory 853,Prospect,Technology,North America,United States,US West,Strategic,10000+,$5B+,CFO,CRO,Tier 1,No,Yes,64,84,73,Uncovered,No Owner
A0854,Orion Networks 854,Prospect,Technology,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,Strategy,CRO,Tier 3,No,No,62,87,74,Covered,Hunter
A0855,Catalyst Solutions 855,Prospect,Healthcare,Middle East,United Arab Emirates,UAE,Enterprise,5000-9999,$1B-$5B,Strategy,CRO,Tier 2,No,No,82,82,77,Uncovered,No Owner
A0856,Catalyst Health 856,Customer,Financial Services,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,CFO,Strategy,Tier 2,Yes,No,69,74,57,Covered,Farmer
A0857,Nova Manufacturing 857,Customer,Healthcare,APAC,Singapore,Singapore,Mid-Market,1000-4999,$250M-$1B,Strategy,Product,Tier 3,Yes,No,69,74,62,Covered,Farmer
A0858,Atlas Partners 858,Prospect,Financial Services,APAC,Australia,Australia,Mid-Market,1000-4999,$250M-$1B,Strategy,CRO,Tier 3,No,No,67,87,63,Covered,Hunter
A0859,Summit Group 859,Customer,Technology,Europe,France,France,Strategic,10000+,$5B+,Product,Strategy,Tier 1,Yes,Yes,72,73,65,Uncovered,No Owner
A0860,Sterling Insights 860,Prospect,Healthcare,Europe,Germany,DACH,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,No,Yes,67,94,77,Uncovered,No Owner
A0861,Vertex Analytics 861,Customer,Healthcare,Europe,Sweden,Nordics,Mid-Market,1000-4999,$250M-$1B,Strategy,Product,Tier 3,Yes,No,65,67,66,Covered,Farmer
A0862,Nova Technologies 862,Customer,Financial Services,APAC,Japan,Japan,Strategic,10000+,$5B+,CFO,Strategy,Tier 1,Yes,Yes,67,72,66,Covered,Farmer
A0863,Vertex Enterprises 863,Customer,Technology,Europe,United Kingdom,UKI,Enterprise,5000-9999,$1B-$5B,CFO,CRO,Tier 2,Yes,No,87,92,97,Covered,Farmer
A0864,Nexus Data 864,Customer,Healthcare,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,Strategy,Product,Tier 2,Yes,No,64,76,76,Covered,Farmer
A0865,Frontier Analytics 865,Customer,Healthcare,Middle East,United Arab Emirates,UAE,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,Yes,No,71,72,70,Covered,Farmer
A0866,Frontier Capital 866,Prospect,Manufacturing,APAC,Australia,Australia,Enterprise,5000-9999,$1B-$5B,Strategy,Product,Tier 2,No,No,49,73,65,Uncovered,No Owner
A0867,Meridian Manufacturing 867,Prospect,Technology,Europe,Sweden,Nordics,Enterprise,5000-9999,$1B-$5B,Product,CRO,Tier 2,No,No,79,88,74,Uncovered,No Owner
A0868,BluePeak Manufacturing 868,Prospect,Financial Services,Middle East,Saudi Arabia,Saudi Arabia,Enterprise,5000-9999,$1B-$5B,Product,CRO,Tier 2,No,No,60,87,61,Uncovered,No Owner
A0869,Evergreen Partners 869,Customer,Financial Services,Europe,Germany,DACH,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,Yes,No,78,93,89,Covered,Farmer
A0870,Nova Technologies 870,Prospect,Healthcare,Europe,Sweden,Nordics,Enterprise,5000-9999,$1B-$5B,CRO,Strategy,Tier 2,No,Yes,69,78,70,Covered,Hunter
A0871,BluePeak Data 871,Customer,Financial Services,North America,United States,US West,Mid-Market,1000-4999,$250M-$1B,Product,CRO,Tier 3,Yes,No,81,98,78,Covered,Farmer
A0872,Meridian Labs 872,Customer,Financial Services,APAC,Japan,Japan,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,Yes,No,60,85,94,Covered,Farmer
A0873,Quantum Labs 873,Prospect,Technology,Europe,France,France,Mid-Market,1000-4999,$250M-$1B,CRO,Strategy,Tier 3,No,No,93,72,63,Covered,Hunter
A0874,Horizon Insights 874,Customer,Manufacturing,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,CRO,Product,Tier 2,Yes,No,48,43,56,Uncovered,No Owner
A0875,Meridian Labs 875,Prospect,Financial Services,APAC,Australia,Australia,Mid-Market,1000-4999,$250M-$1B,Strategy,CFO,Tier 3,No,No,83,85,69,Uncovered,No Owner
A0876,Trinity Industries 876,Prospect,Manufacturing,Europe,Germany,DACH,Mid-Market,1000-4999,$250M-$1B,CRO,Product,Tier 3,No,No,51,87,76,Uncovered,No Owner
A0877,Frontier Manufacturing 877,Customer,Healthcare,Europe,United Kingdom,UKI,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,Yes,Yes,60,65,52,Uncovered,No Owner
A0878,BluePeak Health 878,Customer,Technology,Europe,France,France,Strategic,10000+,$5B+,Strategy,CRO,Tier 1,Yes,Yes,93,78,69,Covered,Farmer
A0879,Northstar Industries 879,Customer,Manufacturing,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,Strategy,CFO,Tier 2,Yes,No,45,61,51,Covered,Farmer
A0880,Trinity Solutions 880,Prospect,Financial Services,APAC,India,India,Mid-Market,1000-4999,$250M-$1B,CFO,Product,Tier 3,No,No,62,88,73,Covered,Hunter
A0881,BluePeak Global 881,Prospect,Manufacturing,North America,United States,US West,Mid-Market,1000-4999,$250M-$1B,Strategy,CFO,Tier 3,No,No,46,66,45,Covered,Hunter
A0882,Nexus Labs 882,Customer,Manufacturing,APAC,Singapore,Singapore,Enterprise,5000-9999,$1B-$5B,Strategy,CFO,Tier 2,Yes,No,59,62,61,Uncovered,No Owner
A0883,Catalyst Global 883,Prospect,Healthcare,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,CRO,Product,Tier 3,No,No,59,66,55,Covered,Hunter
A0884,Orion Enterprises 884,Customer,Healthcare,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,Yes,No,67,84,64,Uncovered,No Owner
A0885,Horizon Manufacturing 885,Prospect,Healthcare,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,Strategy,CRO,Tier 3,No,No,72,81,66,Covered,Hunter
A0886,Pioneer Ventures 886,Customer,Healthcare,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,Yes,Yes,61,81,54,Uncovered,No Owner
A0887,Apex Enterprises 887,Prospect,Technology,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,Strategy,CRO,Tier 3,No,No,81,99,86,Covered,Hunter
A0888,Evergreen Technologies 888,Customer,Manufacturing,APAC,Japan,Japan,Enterprise,5000-9999,$1B-$5B,Product,Strategy,Tier 2,Yes,No,55,60,56,Covered,Farmer
A0889,Orion Ventures 889,Prospect,Financial Services,Middle East,Qatar,GCC,Strategic,10000+,$5B+,CFO,CRO,Tier 1,No,Yes,54,70,85,Covered,Hunter
A0890,Northstar Holdings 890,Prospect,Manufacturing,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,CRO,Strategy,Tier 2,No,No,52,63,74,Covered,Hunter
A0891,Horizon Partners 891,Customer,Financial Services,North America,United States,US East,Strategic,10000+,$5B+,CFO,Strategy,Tier 1,Yes,Yes,86,96,63,Covered,Farmer
A0892,Catalyst Solutions 892,Customer,Healthcare,Europe,United Kingdom,UKI,Mid-Market,1000-4999,$250M-$1B,CRO,CFO,Tier 3,Yes,No,74,87,78,Uncovered,No Owner
A0893,Frontier Analytics 893,Prospect,Manufacturing,Europe,United Kingdom,UKI,Mid-Market,1000-4999,$250M-$1B,Strategy,Product,Tier 3,No,No,62,63,60,Covered,Hunter
A0894,Atlas Insights 894,Prospect,Manufacturing,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,Product,Strategy,Tier 3,No,No,86,68,93,Covered,Hunter
A0895,Atlas Advisory 895,Prospect,Technology,Europe,Sweden,Nordics,Enterprise,5000-9999,$1B-$5B,Strategy,Product,Tier 2,No,No,67,79,64,Uncovered,No Owner
A0896,Meridian Capital 896,Prospect,Manufacturing,APAC,Japan,Japan,Mid-Market,1000-4999,$250M-$1B,Product,Strategy,Tier 3,No,No,52,52,62,Uncovered,No Owner
A0897,Quantum Networks 897,Prospect,Technology,Europe,Germany,DACH,Mid-Market,1000-4999,$250M-$1B,Strategy,Product,Tier 3,No,No,84,89,69,Uncovered,No Owner
A0898,Horizon Global 898,Prospect,Manufacturing,APAC,Singapore,Singapore,Strategic,10000+,$5B+,Product,CFO,Tier 1,No,Yes,47,53,51,Uncovered,No Owner
A0899,Quantum Capital 899,Customer,Technology,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,Strategy,CRO,Tier 3,Yes,No,82,68,60,Covered,Farmer
A0900,Trinity Holdings 900,Prospect,Technology,APAC,India,India,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,No,No,88,82,79,Uncovered,No Owner
A0901,Pioneer Solutions 901,Prospect,Financial Services,Middle East,United Arab Emirates,UAE,Mid-Market,1000-4999,$250M-$1B,CRO,Strategy,Tier 3,No,No,52,64,61,Covered,Hunter
A0902,Atlas Enterprises 902,Prospect,Manufacturing,APAC,India,India,Enterprise,5000-9999,$1B-$5B,CFO,Strategy,Tier 2,No,No,64,80,71,Covered,Hunter
A0903,Evergreen Holdings 903,Prospect,Financial Services,Europe,Sweden,Nordics,Mid-Market,1000-4999,$250M-$1B,CFO,Product,Tier 3,No,Yes,70,87,68,Covered,Hunter
A0904,Vertex Insights 904,Prospect,Financial Services,Europe,France,France,Mid-Market,1000-4999,$250M-$1B,Product,CFO,Tier 3,No,No,49,85,62,Covered,Hunter
A0905,Summit Analytics 905,Prospect,Healthcare,APAC,India,India,Enterprise,5000-9999,$1B-$5B,Strategy,CFO,Tier 2,No,No,61,87,68,Uncovered,No Owner
A0906,Northstar Partners 906,Prospect,Technology,Europe,United Kingdom,UKI,Mid-Market,1000-4999,$250M-$1B,Product,CFO,Tier 3,No,No,65,78,60,Uncovered,No Owner
A0907,Nova Labs 907,Prospect,Technology,APAC,Singapore,Singapore,Enterprise,5000-9999,$1B-$5B,Product,CRO,Tier 2,No,Yes,67,75,59,Covered,Hunter
A0908,Frontier Holdings 908,Customer,Healthcare,Europe,Germany,DACH,Mid-Market,1000-4999,$250M-$1B,CFO,Strategy,Tier 3,Yes,No,38,66,38,Covered,Farmer
A0909,Catalyst Labs 909,Prospect,Healthcare,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,CFO,Strategy,Tier 3,No,No,50,82,73,Uncovered,No Owner
